,,AGRICULTURAL PRODUCTION CROPS,AMUSEMENT AND RECREATION SERVICES,APPAREL AND ACCESSORY STORES,APPAREL AND OTHER FINISHED PRODUCTS MADE FROM FABRICS AND SIMILAR MATERIALS,AUTOMOTIVE DEALERS AND GASOLINE SERVICE STATIONS,"AUTOMOTIVE REPAIR, SERVICES, AND PARKING",BUILDING CONSTRUCTION GENERAL CONTRACTORS AND OPERATIVE BUILDERS,BUSINESS SERVICES,BUSINESS SERVICES - Large Cap,BUSINESS SERVICES - Small Cap,CHEMICALS AND ALLIED PRODUCTS,CHEMICALS AND ALLIED PRODUCTS - Large Cap,CHEMICALS AND ALLIED PRODUCTS - Small Cap,COMMUNICATIONS,COMMUNICATIONS - Large Cap,COMMUNICATIONS - Small Cap,CONSTRUCTION SPECIAL TRADE CONTRACTORS,DEPOSITORY INSTITUTIONS,DEPOSITORY INSTITUTIONS - Large Cap,DEPOSITORY INSTITUTIONS - Small Cap,EATING AND DRINKING PLACES,EDUCATIONAL SERVICES,"ELECTRIC, GAS, AND SANITARY SERVICES","ELECTRIC, GAS, AND SANITARY SERVICES - Large Cap","ELECTRIC, GAS, AND SANITARY SERVICES - Small Cap","ELECTRONIC AND OTHER ELECTRICAL EQUIPMENT AND COMPONENTS, EXCEPT COMPUTER EQUIPMENT","ELECTRONIC AND OTHER ELECTRICAL EQUIPMENT AND COMPONENTS, EXCEPT COMPUTER EQUIPMENT - Large Cap","ELECTRONIC AND OTHER ELECTRICAL EQUIPMENT AND COMPONENTS, EXCEPT COMPUTER EQUIPMENT - Small Cap","ENGINEERING, ACCOUNTING, RESEARCH, MANAGEMENT, AND RELATED SERVICES","ENGINEERING, ACCOUNTING, RESEARCH, MANAGEMENT, AND RELATED SERVICES - Large Cap","ENGINEERING, ACCOUNTING, RESEARCH, MANAGEMENT, AND RELATED SERVICES - Small Cap","FABRICATED METAL PRODUCTS, EXCEPT MACHINERY AND TRANSPORTATION EQUIPMENT","FABRICATED METAL PRODUCTS, EXCEPT MACHINERY AND TRANSPORTATION EQUIPMENT - Large Cap","FABRICATED METAL PRODUCTS, EXCEPT MACHINERY AND TRANSPORTATION EQUIPMENT - Small Cap",FOOD AND KINDRED PRODUCTS,FOOD AND KINDRED PRODUCTS - Large Cap,FOOD AND KINDRED PRODUCTS - Small Cap,FOOD STORES,FURNITURE AND FIXTURES,GENERAL MERCHANDISE STORES,HEALTH SERVICES,HEALTH SERVICES - Large Cap,HEALTH SERVICES - Small Cap,HEAVY CONSTRUCTION OTHER THAN BUILDING CONSTRUCTION CONTRACTORS,HOLDING AND OTHER INVESTMENT OFFICES,HOLDING AND OTHER INVESTMENT OFFICES - Large Cap,HOLDING AND OTHER INVESTMENT OFFICES - Small Cap,"HOTELS, ROOMING HOUSES, CAMPS, AND OTHER LODGING PLACES",INDUSTRIAL AND COMMERCIAL MACHINERY AND COMPUTER EQUIPMENT,INDUSTRIAL AND COMMERCIAL MACHINERY AND COMPUTER EQUIPMENT - Large Cap,INDUSTRIAL AND COMMERCIAL MACHINERY AND COMPUTER EQUIPMENT - Small Cap,"INSURANCE AGENTS, BROKERS, AND SERVICE",INSURANCE CARRIERS,INSURANCE CARRIERS - Large Cap,INSURANCE CARRIERS - Small Cap,"LUMBER AND WOOD PRODUCTS, EXCEPT FURNITURE","MEASURING, ANALYZING, AND CONTROLLING INSTRUMENTS; PHOTOGRAPHIC, MEDICAL AND OPTICAL GOODS; WATCHES AND CLOCKS","MEASURING, ANALYZING, AND CONTROLLING INSTRUMENTS; PHOTOGRAPHIC, MEDICAL AND OPTICAL GOODS; WATCHES AND CLOCKS - Large Cap","MEASURING, ANALYZING, AND CONTROLLING INSTRUMENTS; PHOTOGRAPHIC, MEDICAL AND OPTICAL GOODS; WATCHES AND CLOCKS - Small Cap",METAL MINING,METAL MINING - Large Cap,METAL MINING - Small Cap,"MINING AND QUARRYING OF NONMETALLIC MINERALS, EXCEPT FUELS",MISCELLANEOUS MANUFACTURING INDUSTRIES,MISCELLANEOUS RETAIL,MISCELLANEOUS RETAIL - Large Cap,MISCELLANEOUS RETAIL - Small Cap,MOTION PICTURES,MOTOR FREIGHT TRANSPORTATION AND WAREHOUSING,NON-DEPOSITORY CREDIT INSTITUTIONS,NON-DEPOSITORY CREDIT INSTITUTIONS - Large Cap,NON-DEPOSITORY CREDIT INSTITUTIONS - Small Cap,NONCLASSIFIABLE ESTABLISHMENTS,NONCLASSIFIABLE ESTABLISHMENTS - Large Cap,NONCLASSIFIABLE ESTABLISHMENTS - Small Cap,OIL AND GAS EXTRACTION,OIL AND GAS EXTRACTION - Large Cap,OIL AND GAS EXTRACTION - Small Cap,PAPER AND ALLIED PRODUCTS,PERSONAL SERVICES,PETROLEUM REFINING AND RELATED INDUSTRIES,PRIMARY METAL INDUSTRIES,"PRINTING, PUBLISHING, AND ALLIED INDUSTRIES",REAL ESTATE,RUBBER AND MISCELLANEOUS PLASTICS PRODUCTS,"SECURITY AND COMMODITY BROKERS, DEALERS, EXCHANGES, AND SERVICES","SECURITY AND COMMODITY BROKERS, DEALERS, EXCHANGES, AND SERVICES - Large Cap","SECURITY AND COMMODITY BROKERS, DEALERS, EXCHANGES, AND SERVICES - Small Cap","STONE, CLAY, GLASS, AND CONCRETE PRODUCTS",TRANSPORTATION BY AIR,TRANSPORTATION EQUIPMENT,TRANSPORTATION EQUIPMENT - Large Cap,TRANSPORTATION EQUIPMENT - Small Cap,TRANSPORTATION SERVICES,WATER TRANSPORTATION,WATER TRANSPORTATION - Large Cap,WATER TRANSPORTATION - Small Cap,WHOLESALE TRADE-DURABLE GOODS,WHOLESALE TRADE-DURABLE GOODS - Large Cap,WHOLESALE TRADE-DURABLE GOODS - Small Cap,WHOLESALE TRADE-NON-DURABLE GOODS
Pvalue,RMW,0.5206416765568473,0.20736442052004786,0.3394911929690313,0.6769753822930324,0.767917694736499,0.20853824192720455,0.33007057913403115,0.47057751966325745,0.6572782493568223,0.7496244994126016,0.9632237976709962,0.9887628015015081,0.08065525905014811,0.13889345822060245,0.24348374370504694,0.03768918265435717,0.9566641858277891,0.40969392140246796,0.39144830192755564,0.11162713930453738,0.9511942923926715,0.9513681392719918,0.2268748297770817,0.21154056550199257,0.9465087486619714,0.6764835323671068,0.7867340571156257,0.0988388795597803,0.9709525874961876,0.7992331019986504,0.22216142926636165,0.26822512140053195,0.2247219011456598,0.024480376148597778,0.7263875562765819,0.8576688538939254,0.10304135126743716,0.20161387586742352,0.45132140989344793,0.5747687574923888,0.08397696947192072,0.034056681441821245,0.2917581223955215,0.4520900885182155,0.40735357088360824,0.5133085422459579,0.33771280257436265,0.3304245502634424,0.5136781650088105,0.5976124762138864,0.30318193322312104,0.31418057582467473,0.4242726169230413,0.565856171954377,0.2918801173084068,0.22990959069592543,0.9353430279443361,0.40962771423809563,0.47146391185790604,0.08148488122983043,0.07810227437476885,0.12801128352858732,0.6927520013252298,0.8298506161194507,0.14150427662873974,0.15688098418961552,0.3992033219221366,0.6004660517429395,0.4741829506456261,0.4036596773024662,0.39779483156065054,0.9170287186403605,0.20976178724926037,0.21761048262051783,0.27418135227312346,0.7145964663498883,0.6841074675956711,0.1677835393656924,0.24658382327211895,0.6036460993053188,0.5451829446097074,0.24470942009931337,0.11195179892437489,0.01028582193940118,0.6323480035339065,0.07332641852563303,0.13504074179209122,0.12027433494216587,0.30035618648378765,0.1142724812447683,0.38291524895219686,0.3899243480147476,0.09603034603606445,0.3138688579307624,0.22583736779547786,0.2791446951288426,0.9197718665285178,0.6293844330670444,0.8032581490309549,0.058212276038671615,0.09217105401649511
Pvalue,SMB,0.9241560299728323,0.9145546454575632,0.8170199209590356,0.5317740965865396,0.4545204186338323,0.13533681730850985,0.3708400181735121,0.45197512521227834,0.5038200029157347,0.24642507697125435,0.466260183911425,0.5933264742378396,0.6409861531447307,0.8089007426632973,0.7324734028899101,0.38101682721358676,0.9415611254604814,0.9687538415858141,0.9775115892763366,0.6136307409033681,0.7473555862839245,0.9103742048687726,0.767988619648522,0.5163528391085056,0.011477193811977404,0.9645246021063387,0.9335906602314217,0.9630543099758986,0.9935431687677028,0.9725882907298582,0.24947199896136546,0.8157559677134859,0.8299948105323001,0.012623307354702778,0.8675597426660596,0.972304361741201,0.7083798524720235,0.26435534646407083,0.6205847427390927,0.9979073239132326,0.14237925359337203,0.07686083213241124,0.5815379959224996,0.8995536948154593,0.9067328740302372,0.8656962302547775,0.7723459567513061,0.43889460172850747,0.7074962657388844,0.5900158431540005,0.8744270621250153,0.46982883160047284,0.5265091708527784,0.44076090866084383,0.20482491997908933,0.7302194669905747,0.6526600480906415,0.9041249451745419,0.49435753920389347,0.7457236178511952,0.7593411784455141,0.23113888597621443,0.3339284071329599,0.4655953263577841,0.9126998198083927,0.955791441137293,0.74860571451101,0.9724771896818432,0.43939618416885773,0.5688410092564442,0.579997151376002,0.23444997368583287,0.4010726251136798,0.45315301931690566,0.34366148617359915,0.8050787622220119,0.9768998699972495,0.976963426885269,0.9507260423056434,0.5517542159806128,0.8678776973312827,0.7820828191776822,0.3900334855247214,0.42544333973021475,0.8072891834153569,0.9006478213642499,0.9530383198181801,0.7373948735059546,0.3766450150929137,0.9512512264905325,0.9165682969563997,0.8904413977544239,0.0062379830222292825,0.4202232832000541,0.7223729753444907,0.6803855890832075,0.07422354999181925,0.6138128544723683,0.7191015711793782,0.8916728163828515,0.85292018693263
Rsquared,Adj Rsquared,-0.009182942401448901,-0.012882086358923628,0.0026089053589102296,-0.00853361016803178,-0.017399713385153337,-0.0036849105869907195,-0.011302665720427152,-0.011813576520069313,-0.014625464400005672,-0.013527546783420163,-0.013375577729994426,-0.01886039657978822,-0.003548388687848014,-0.0007058239674901934,-0.011415627149863772,0.04236028646593559,-0.018702851399080123,-0.011713262531496627,-0.011357148888764712,-0.0001402773148864167,-0.016849685107952928,-0.01744512746559912,-0.012547786815340745,-0.013170307209751542,0.01764947430586239,0.0011536944781191938,0.002100157362638244,0.007555833113904731,-0.0170184945649674,-0.013837828650731687,-0.008092031677117362,-0.013308053687804966,-0.01388373902865947,0.02653758283494634,-0.01852235341938413,-0.017590645838629904,-0.007456394301264435,0.037413997261867005,-0.013646500784430415,0.0001506854551424075,-0.004673822554070117,0.008766033221365488,-0.002193256832706769,-0.019889732397319948,-0.014344433987563132,-0.012792253551032307,-0.011295108849044277,-0.013700492784693097,-0.01593405713233298,-0.014390757770440743,0.013274184707867231,0.004636033134486128,-0.01946340585706996,-0.01530786443193577,0.01602236224276199,-0.004673111852504741,-0.015146460907705439,-0.019455459369347672,0.022404224799338568,0.006188075448203323,0.005831388471247645,0.026732545165350396,-0.012178501929156704,-0.018922218467893215,-0.008817822736377101,-0.0084527721101324,-0.013999899849088226,0.005041096326356742,-0.014773518332621194,-0.012007336443600636,-0.01208917369515694,0.006125287391797296,-0.012414117834611771,-0.013398276782862428,-0.0078440989867532,-0.020946237266663337,-0.021586696202066102,-0.010526595100599279,-0.009676714514246454,-0.01635217822979218,-0.01284679789096499,-0.0016738548029642253,-0.010336878016695916,0.016741604334817972,-0.019360892740132307,-0.0052727212988425975,-0.0094313821591272,0.045591827969143295,-0.01533487912316156,0.012616036352359639,-0.010784626457066127,-0.00948959465104493,0.03882405239509823,-0.008002150411669628,-0.010615181204226776,-0.0057102207672456995,0.024865282251003262,-0.01665317398456101,-0.017006796404978486,0.015018201910372841,-9.104505328760837e-05
Rsquared,Rsquared,0.014396098308865346,0.010783382948527875,0.025912435607533868,0.015030259228417608,0.0063713079556213525,0.019765671436069776,0.012325901235657577,0.011826927604231319,0.009080738039246916,0.010153003375071079,0.010301421749678408,0.0049447528730106605,0.01989900357121377,0.022675153228011835,0.012215579091955475,0.06473504612794645,0.005098617091552571,0.011924897808024304,0.012272691038542893,0.023227486173779233,0.00690848510484976,0.006326954951821451,0.011109871755111134,0.010501896229728636,0.040601589392174064,0.024491224980966897,0.02541557424668872,0.030743780938346177,0.006743619794027267,0.009849971084098463,0.015461520464871481,0.010367368127330634,0.009805133378552267,0.049282031834129825,0.005274897828732361,0.006184836540777283,0.016082306500166954,0.059904324428645794,0.0100368286731497,0.02351165074824657,0.018799864888782047,0.03192570534236161,0.021222473467122915,0.003939466957757598,0.00935520232055742,0.010871116859038632,0.012333281544624985,0.009984098168220212,0.007802719903469146,0.009309960869055556,0.036328526186655385,0.027892200584614946,0.00435583259753447,0.008414281933296297,0.03901249396606199,0.018800558985170635,0.008571914347147547,0.0043635934196558646,0.04524524758440074,0.029407980227450947,0.029059627058368065,0.04947243896989828,0.011470528489748943,0.004884375421543519,0.014752687140641041,0.015109208546646435,0.009691686595983962,0.028287799683217596,0.00893614331066428,0.011637694781717056,0.011557769615477609,0.029346659181708534,0.011240417628813781,0.01027925304851296,0.015703660335367187,0.002907646781623141,0.0022821518400382157,0.013083839364367966,0.013913862927675158,0.00739436799053006,0.01081784691957155,0.02172973993542271,0.013269123806124106,0.039714931336340964,0.004455950548188592,0.018214959105335993,0.01415346321842259,0.06789108432500446,0.00838789842644505,0.03568575512917371,0.012831836777911998,0.01409661083145608,0.061281434348483765,0.015549301700752527,0.01299732302951695,0.01778768158712929,0.04764880369373681,0.007100404846854036,0.006755044632520968,0.03803179532368195,0.02327556814889198
Stdev,Alpha,0.005582775903483456,0.010214599005089222,0.0055357235427028195,0.006139010943435549,0.00571032977240052,0.010585664919128372,0.007538451831908681,0.004629345446075327,0.0045440854387763345,0.0588885873093059,0.0038136717205533746,0.0034686467867468223,0.046018335974260194,0.004344895437097467,0.004090853584214073,0.009592621706721632,0.006111450048824393,0.005832325641187816,0.005896947007993941,0.004044940457781719,0.004080935838828332,0.006216520574236433,0.003604155031085537,0.004277073788650071,0.01577244372829545,0.007231856757700571,0.007447487950310872,0.11034047570938864,0.004162454945252596,0.004198506499248663,0.01069459566389307,0.0049908616511042635,0.0052137523443586626,0.018111650009895616,0.0029586205394613535,0.002889683539978282,0.031042538206657443,0.0040751571233126,0.007665116081782243,0.0035922097211885775,0.004687354234265921,0.004396950121089272,0.07886344663244414,0.00719291169443939,0.005011603376339222,0.004743552477481715,0.01570244555457086,0.006729811321227864,0.0053336671441739335,0.005365991491094413,0.09335240620324173,0.004461716904753942,0.005140855540612033,0.005390679336517139,0.007197764369814718,0.006965645765047383,0.004859137972006903,0.003782194257146791,0.05030171228762884,0.007629994794848679,0.007663297489270548,0.008382692921136034,0.0054809250761812915,0.005449499790759647,0.006838782364326467,0.006937434616338491,0.01298604330411084,0.010993036034261982,0.004564207540937413,0.023900050866044117,0.026520044765137675,0.01203597530859083,0.0038237038241154863,0.0038167818649800242,0.003929365581306993,0.008628163235080252,0.008231169271071913,0.012475254401376909,0.003979212786727197,0.005638474235526437,0.00534331540852042,0.008218800954464183,0.005681174631841813,0.007759986337254614,0.005587638186054851,0.005744976372733044,0.0059136451168106206,0.015083058302349487,0.006771235357795024,0.0068565053108292405,0.008258416659692203,0.00831547015166714,0.0361322647056202,0.006273210349998848,0.00814478347503457,0.00874194153736585,0.14958128654545444,0.004377875514882122,0.004309921661858605,0.01082789088949911,0.004564068286606674
Stdev,CMA,0.34531846120277304,0.6318164424332134,0.3424080723385901,0.37972396688382126,0.3532082111222382,0.654768449222676,0.4662853446833943,0.28634472768597563,0.28107103319570337,3.642509873872268,0.2358918346072792,0.2145505733282216,2.846430027010099,0.2687502834368235,0.2530367131206556,0.5933444981373053,0.37801920819727663,0.3607541750676006,0.3647512817636418,0.25019679075179674,0.2524232583385878,0.3845182675864262,0.22293233523740674,0.264555225694406,0.9755928039783718,0.44732113385561706,0.4606588412805285,6.825028254595238,0.25746556218092675,0.25969550430382704,0.6615062796156793,0.30870604431030296,0.3224927827611519,1.1202826728828372,0.18300327823157456,0.1787392312784133,1.920113167835128,0.2520658201780526,0.474120067877003,0.2221934669569095,0.2899328182381532,0.27197008729161026,4.878039976361972,0.4449122158640487,0.3099890083347692,0.2934089188743023,0.9712631188798714,0.41626748589019263,0.32991002372936096,0.3319094222241133,5.774243820097689,0.2759761886395404,0.31798380505336327,0.3334364705848523,0.4452123744988023,0.43085485042824506,0.30055837387605067,0.23394481946390838,3.1113750906946263,0.4719476667330144,0.4740075801865511,0.5185052508476802,0.3390185538512587,0.3370747661384312,0.42300780890673906,0.4291098707569602,0.8032420731933858,0.6799660872881087,0.2823156708946827,1.4783199129631364,1.6403776916089026,0.7444763222617993,0.23651236292949498,0.23608421028312512,0.24304799252168144,0.5336886349826745,0.5091328679004583,0.7716476046098492,0.24613125442732645,0.3487636402042518,0.33050680996169524,0.5083678348537287,0.35140484153550605,0.47998819713742913,0.345619214083511,0.3553512508787273,0.36578413089483736,0.9329513799665754,0.4188297389362541,0.42410404861259904,0.5108182349065531,0.5143472363201218,2.2349344239539937,0.38802477160353943,0.5037895385830878,0.540726307449343,9.25223949296937,0.2707902416776403,0.26658700651926,0.6697511568931701,0.28230705742137874
Stdev,HML,0.21618261280744983,0.39554134715002875,0.21436059765438414,0.2377217801232772,0.22112189912897026,0.4099101844824954,0.29191252554634345,0.17926279174064275,0.17596125654300426,2.280351009812498,0.14767734388634218,0.13431689507673167,1.7819744657418901,0.16824799422466744,0.15841069599378016,0.37145643315874255,0.2366545357431772,0.22584596223343703,0.22834830446619975,0.1566327955718571,0.1580266497508868,0.2407231964068541,0.1395641997911865,0.16562172703792294,0.610758546373648,0.2800402015695121,0.28839011842578327,4.272729686747541,0.16118332552028852,0.16257935489230316,0.41412832496053253,0.19326183435430458,0.20189286187022795,0.7013399586664801,0.11456707730780537,0.1118976202267756,1.2020645524214852,0.1578028797410459,0.2968173630251103,0.1391016398838995,0.18150907416602394,0.1702637150396822,3.0538402835343494,0.27853212643318065,0.19406501908407842,0.1836852466048994,0.608047997293917,0.26059942585487067,0.20653633944957558,0.20778803966025453,3.614898293210523,0.17277168826981437,0.19907006873439295,0.2087440305544513,0.2787200372610342,0.2697316760358396,0.18816107988946762,0.1464584376645216,1.9478402463267406,0.29545735651477906,0.2967469414127069,0.32460419142436964,0.21223862896438644,0.21102174323798067,0.26481912681093267,0.26863925177528797,0.5028603726976892,0.4256848731990741,0.17674044752175128,0.9254850153000919,1.0269394058107715,0.4660707567132653,0.14806581843690744,0.14779777844434444,0.15215737345154334,0.3341095727530406,0.3187367199121163,0.4830810225150729,0.1540876137648193,0.21833942711600107,0.20690995054046296,0.3182577798567541,0.219992920539875,0.3004910372080433,0.21637089565610157,0.22246352428360114,0.22899490767136882,0.5840633780221146,0.262203494621545,0.2655054149492808,0.3197918243558463,0.3220011147121429,1.3991547441188679,0.24291840252933886,0.31539159063957073,0.33851542587953787,5.792257097821015,0.16952508639339142,0.16689369983033933,0.4192899346408157,0.17673505515680876
Stdev,Mkt-RF,0.12647973829264378,0.2314153086678366,0.12541375062262597,0.1390814374291686,0.12936951575062453,0.23982193657273035,0.1707862596162215,0.10487943822364545,0.10294784297489531,1.3341415167062483,0.08640006503730098,0.07858340463632367,1.0425614768193843,0.09843512390495476,0.09267971698489169,0.21732419570154102,0.13845703573406293,0.13213337477412088,0.13359739441292667,0.09163953906699644,0.09245502699866838,0.14083744519095934,0.08165339124813842,0.09689860076762984,0.35733022236223294,0.1638402411089303,0.16872544110272983,2.4998020218044834,0.09430187083131403,0.09511863138077839,0.2422898006475296,0.11306971413496751,0.11811938065177897,0.41032575781345704,0.0670285818395149,0.06546679003485754,0.7032795469844286,0.09232410818001377,0.17365588244400615,0.08138276607963592,0.1061936475839821,0.0996144409547546,1.7866789323754868,0.1629579270962917,0.1135396251657539,0.10746683841544727,0.3557443892844401,0.15246622636897572,0.1208360923307462,0.12156841170190917,2.114931372797414,0.1010817550632884,0.11646787809827491,0.12212772346402509,0.16306786615207713,0.15780913807640648,0.1100854681707362,0.0856869321079823,1.1396028634861386,0.17286019741980765,0.17361468159537516,0.18991283640658588,0.12417227222114537,0.12346032140230251,0.15493500341660676,0.157170004647567,0.29420334739498205,0.24905107149070763,0.10340371622849359,0.5414640012385179,0.6008208782499899,0.27267922507464876,0.08662734584795807,0.08647052644573572,0.08902114986734991,0.19547405211773516,0.18648001518349183,0.2826312463725743,0.09015045571898425,0.12774160346185778,0.12105467712988892,0.18619980665019026,0.12870899585666823,0.1758052012222173,0.12658989500281215,0.13015444658405687,0.13397569590122357,0.34171195471835303,0.15340470238782689,0.1553365229606828,0.18709731429085916,0.1883898810817219,0.818589078783523,0.14212177186397248,0.18452291479760896,0.19805173930153996,3.3888162990639197,0.09918229908790836,0.09764278080972916,0.2453096505468944,0.10340056137298578
Stdev,RMW,0.2932129883861902,0.5364809820827677,0.2907417512178655,0.32242701042990124,0.29991224548193995,0.5559697359616014,0.39592704913340676,0.2431378647437356,0.23865992366887226,3.09288765397671,0.20029786279073633,0.18217680730541,2.4169291486612035,0.22819826504982074,0.21485573220471285,0.5038141107063013,0.32097948460919057,0.30631959083778215,0.30971356981927795,0.21244432876668776,0.21433484227237795,0.3264978939596623,0.18929383617427945,0.22463620406755377,0.82838455988192,0.3798243684084018,0.3911495348610071,5.795192424348678,0.21861630748224176,0.22050977124756269,0.561690887903176,0.26212505832971283,0.27383150103535914,0.9512420193496669,0.15538971738681687,0.1517690770497766,1.630385233444018,0.2140313383390848,0.4025795825449572,0.18866645652074523,0.2461845444658095,0.23093222924910234,4.141987294726507,0.37777893463511075,0.26321443453709964,0.24913613255034553,0.8247081856096595,0.35345643867617665,0.2801295465620708,0.281827253674454,4.90296197968734,0.23433384566982068,0.2700028878078402,0.28312388407093775,0.3780338020116752,0.36584270014040077,0.25520679862216106,0.19864463484968603,2.6418963676466154,0.400734977338552,0.40248406824271227,0.44026743767314863,0.2878636808088899,0.2862131933079282,0.3591797071266557,0.36436102232245715,0.6820400156371953,0.5773652754056994,0.23971675665111336,1.255254636433127,1.392859343121688,0.6321414918646973,0.20082475892916293,0.20046121069461362,0.20637422036552944,0.4531597846983571,0.43230926363668726,0.6552128702897226,0.20899224557675788,0.29613832063466144,0.28063628308001126,0.431659667246548,0.2983809882654889,0.40756226349023006,0.2934683603423253,0.301731919672083,0.31059057123778044,0.7921773460538715,0.35563207061320223,0.3601105340480523,0.4337403238084004,0.43673683041533773,1.897702772716562,0.32947529782641416,0.42777219500843994,0.4591355352216498,7.856159156823244,0.22993041180470192,0.2263614073055335,0.5686916868091775,0.23970944287403048
Stdev,SMB,0.23365936237521295,0.4275179107508851,0.23169005090573555,0.25693981049150943,0.23899795310407526,0.44304836126018526,0.31551147292890047,0.193754849530969,0.1901864098719173,2.464700356910941,0.1596159541307878,0.1451754128247171,1.9260337916491876,0.1818495879058483,0.17121701758821947,0.401485911354716,0.255786287374575,0.24410392142629703,0.24680855933847123,0.16929538719640266,0.17080192407504696,0.2601838688638995,0.15084692293297922,0.17901100663276398,0.6601338130647325,0.30267936023346736,0.3117043055016612,4.618147968709671,0.1742137935030506,0.17572268142278608,0.4476075068903896,0.20888561018046256,0.21821439180551316,0.7580380559847721,0.12382896980145587,0.12094370705372062,1.2992424932102165,0.17056006393125875,0.3208128298833725,0.15034696851206894,0.1961827271128572,0.18402826469324698,3.3007204611868115,0.30104936848624503,0.20975372639661552,0.19853482683948528,0.657204136337119,0.28166694300633094,0.22323325986480685,0.22458615068851367,3.9071358203776367,0.18673898882686976,0.21516339692821562,0.225619426306167,0.3012524705010161,0.2915374674052412,0.20337249781490946,0.15829850844499874,2.105308581735301,0.31934287700463115,0.3207367152095885,0.35084601581763303,0.22939653689623174,0.22808127504782064,0.2862277752675531,0.2903567288025903,0.543512877943415,0.46009831573763543,0.1910285926214833,1.000303566297639,1.1099597865136726,0.5037490962899572,0.16003583394723225,0.15974612492327336,0.16445816062479188,0.36111983623060373,0.3445042030580243,0.5221345150313959,0.16654444645034394,0.23599053901126693,0.22363707462187435,0.343986544276411,0.2377777050284438,0.3247834931851569,0.23386286648588508,0.24044803863179903,0.2475074355832696,0.6312805397393982,0.28340068875192864,0.28696954467596947,0.34564460481540704,0.3480324997957205,1.5122659548307709,0.2625565410052933,0.34088864506871536,0.3658818696748619,6.26051782154943,0.18322992343775438,0.18038580892502487,0.45318639416102735,0.191022764324111
Tstat,Alpha,0.49263385160423634,1.3127281233302732,1.4506082773770974,0.6933554486822442,2.5791469976949366,1.1047527565504138,2.1258352419665463,2.054855179731417,2.4563719456702318,1.3872553654100543,0.6381641669645627,1.4292799584477567,1.6187952209896521,1.0806133359765588,1.2060179265003044,0.3259135408765765,2.964092237593081,1.242401041512358,1.2818054196975082,0.3256113275875742,1.9693660901500494,0.10560128734886344,1.5888256889699788,2.0028437092878297,-1.2008741515951582,1.1376145105557691,1.1469192646017976,1.7237078984064236,1.7127712012242244,2.062780009770276,-2.2694301613032395,1.5499471971604522,1.9778389803103105,0.6663347307542397,0.7501239440379833,0.7076342787988458,0.2936478553296455,-0.40730951640477625,1.0109608695840073,1.5033607087615943,1.7669958825894216,2.1981073903304655,1.5239990051189263,0.8535074513393085,1.0455152425354508,1.2672281155970655,0.2654452887010226,1.7537537102144538,1.4825548163455091,1.8172473934106712,1.0967979286954825,2.6567512010289263,1.3565010658338337,1.124184163390593,-2.433180311314805,0.5668070599301706,1.728476203524386,1.580615825299774,2.3607243496947103,0.7989034791054371,0.9094419478390124,-0.4578833168270503,1.426083293049982,0.33568803264282965,1.9522992462046154,2.082664966259174,0.7463763394241826,2.4077293823662176,0.9139839131822657,1.0808333508064643,1.1258978256776428,0.37755094707358483,1.8546662514969972,1.8126108846205458,1.4434917859744845,0.7053718689440172,0.570299146492329,-1.6861844046381855,1.1675739535823113,0.3228281438108009,0.8862075662795283,0.662754313607154,1.1163440444963972,1.8987128909209987,0.7208919284377967,1.6780200972266412,1.9318074065396476,0.4331317936876695,1.5177616125466844,1.7781744967395952,1.2341049179038937,1.1288142162240118,1.292240072108142,2.64416075917426,1.2562946991513817,1.5029707435656496,0.9097758484800434,1.3972424777749606,1.760696861728705,-2.0760367536848405,2.6121130431514543
