,,AGRICULTURAL PRODUCTION CROPS,AMUSEMENT AND RECREATION SERVICES,APPAREL AND ACCESSORY STORES,APPAREL AND OTHER FINISHED PRODUCTS MADE FROM FABRICS AND SIMILAR MATERIALS,AUTOMOTIVE DEALERS AND GASOLINE SERVICE STATIONS,"AUTOMOTIVE REPAIR, SERVICES, AND PARKING",BUILDING CONSTRUCTION GENERAL CONTRACTORS AND OPERATIVE BUILDERS,BUSINESS SERVICES,BUSINESS SERVICES - Large Cap,BUSINESS SERVICES - Small Cap,CHEMICALS AND ALLIED PRODUCTS,CHEMICALS AND ALLIED PRODUCTS - Large Cap,CHEMICALS AND ALLIED PRODUCTS - Small Cap,COMMUNICATIONS,COMMUNICATIONS - Large Cap,COMMUNICATIONS - Small Cap,CONSTRUCTION SPECIAL TRADE CONTRACTORS,DEPOSITORY INSTITUTIONS,DEPOSITORY INSTITUTIONS - Large Cap,DEPOSITORY INSTITUTIONS - Small Cap,EATING AND DRINKING PLACES,EDUCATIONAL SERVICES,"ELECTRIC, GAS, AND SANITARY SERVICES","ELECTRIC, GAS, AND SANITARY SERVICES - Large Cap","ELECTRIC, GAS, AND SANITARY SERVICES - Small Cap","ELECTRONIC AND OTHER ELECTRICAL EQUIPMENT AND COMPONENTS, EXCEPT COMPUTER EQUIPMENT","ELECTRONIC AND OTHER ELECTRICAL EQUIPMENT AND COMPONENTS, EXCEPT COMPUTER EQUIPMENT - Large Cap","ELECTRONIC AND OTHER ELECTRICAL EQUIPMENT AND COMPONENTS, EXCEPT COMPUTER EQUIPMENT - Small Cap","ENGINEERING, ACCOUNTING, RESEARCH, MANAGEMENT, AND RELATED SERVICES","ENGINEERING, ACCOUNTING, RESEARCH, MANAGEMENT, AND RELATED SERVICES - Large Cap","ENGINEERING, ACCOUNTING, RESEARCH, MANAGEMENT, AND RELATED SERVICES - Small Cap","FABRICATED METAL PRODUCTS, EXCEPT MACHINERY AND TRANSPORTATION EQUIPMENT","FABRICATED METAL PRODUCTS, EXCEPT MACHINERY AND TRANSPORTATION EQUIPMENT - Large Cap","FABRICATED METAL PRODUCTS, EXCEPT MACHINERY AND TRANSPORTATION EQUIPMENT - Small Cap",FOOD AND KINDRED PRODUCTS,FOOD AND KINDRED PRODUCTS - Large Cap,FOOD AND KINDRED PRODUCTS - Small Cap,FOOD STORES,FURNITURE AND FIXTURES,GENERAL MERCHANDISE STORES,HEALTH SERVICES,HEALTH SERVICES - Large Cap,HEALTH SERVICES - Small Cap,HEAVY CONSTRUCTION OTHER THAN BUILDING CONSTRUCTION CONTRACTORS,HOLDING AND OTHER INVESTMENT OFFICES,HOLDING AND OTHER INVESTMENT OFFICES - Large Cap,HOLDING AND OTHER INVESTMENT OFFICES - Small Cap,"HOTELS, ROOMING HOUSES, CAMPS, AND OTHER LODGING PLACES",INDUSTRIAL AND COMMERCIAL MACHINERY AND COMPUTER EQUIPMENT,INDUSTRIAL AND COMMERCIAL MACHINERY AND COMPUTER EQUIPMENT - Large Cap,INDUSTRIAL AND COMMERCIAL MACHINERY AND COMPUTER EQUIPMENT - Small Cap,"INSURANCE AGENTS, BROKERS, AND SERVICE",INSURANCE CARRIERS,INSURANCE CARRIERS - Large Cap,INSURANCE CARRIERS - Small Cap,"LUMBER AND WOOD PRODUCTS, EXCEPT FURNITURE","MEASURING, ANALYZING, AND CONTROLLING INSTRUMENTS; PHOTOGRAPHIC, MEDICAL AND OPTICAL GOODS; WATCHES AND CLOCKS","MEASURING, ANALYZING, AND CONTROLLING INSTRUMENTS; PHOTOGRAPHIC, MEDICAL AND OPTICAL GOODS; WATCHES AND CLOCKS - Large Cap","MEASURING, ANALYZING, AND CONTROLLING INSTRUMENTS; PHOTOGRAPHIC, MEDICAL AND OPTICAL GOODS; WATCHES AND CLOCKS - Small Cap",METAL MINING,METAL MINING - Large Cap,METAL MINING - Small Cap,"MINING AND QUARRYING OF NONMETALLIC MINERALS, EXCEPT FUELS",MISCELLANEOUS MANUFACTURING INDUSTRIES,MISCELLANEOUS RETAIL,MISCELLANEOUS RETAIL - Large Cap,MISCELLANEOUS RETAIL - Small Cap,MOTION PICTURES,MOTOR FREIGHT TRANSPORTATION AND WAREHOUSING,NON-DEPOSITORY CREDIT INSTITUTIONS,NON-DEPOSITORY CREDIT INSTITUTIONS - Large Cap,NON-DEPOSITORY CREDIT INSTITUTIONS - Small Cap,NONCLASSIFIABLE ESTABLISHMENTS,NONCLASSIFIABLE ESTABLISHMENTS - Large Cap,NONCLASSIFIABLE ESTABLISHMENTS - Small Cap,OIL AND GAS EXTRACTION,OIL AND GAS EXTRACTION - Large Cap,OIL AND GAS EXTRACTION - Small Cap,PAPER AND ALLIED PRODUCTS,PERSONAL SERVICES,PETROLEUM REFINING AND RELATED INDUSTRIES,PRIMARY METAL INDUSTRIES,"PRINTING, PUBLISHING, AND ALLIED INDUSTRIES",REAL ESTATE,RUBBER AND MISCELLANEOUS PLASTICS PRODUCTS,"SECURITY AND COMMODITY BROKERS, DEALERS, EXCHANGES, AND SERVICES","SECURITY AND COMMODITY BROKERS, DEALERS, EXCHANGES, AND SERVICES - Large Cap","SECURITY AND COMMODITY BROKERS, DEALERS, EXCHANGES, AND SERVICES - Small Cap","STONE, CLAY, GLASS, AND CONCRETE PRODUCTS",TRANSPORTATION BY AIR,TRANSPORTATION EQUIPMENT,TRANSPORTATION EQUIPMENT - Large Cap,TRANSPORTATION EQUIPMENT - Small Cap,TRANSPORTATION SERVICES,WATER TRANSPORTATION,WATER TRANSPORTATION - Large Cap,WATER TRANSPORTATION - Small Cap,WHOLESALE TRADE-DURABLE GOODS,WHOLESALE TRADE-DURABLE GOODS - Large Cap,WHOLESALE TRADE-DURABLE GOODS - Small Cap,WHOLESALE TRADE-NON-DURABLE GOODS
Pvalue,RMW,0.6563445065089264,0.7849871851189595,0.7515404663037026,0.5985032838915496,0.5325995389699012,0.14490672077660946,0.9031632503962764,0.6104161178770475,0.5253026642364348,0.8636585357593529,0.4238209458806531,0.41714639080690497,0.11522113463167143,0.8269845470956222,0.7057009876761355,0.04132203194492732,0.445357486688053,0.7280863789710578,0.7440977061698072,0.8250396524736805,0.4131618813608092,0.46514458245043544,0.6715658753125928,0.7462418381698233,0.6459146914385312,0.628497670642108,0.5742976289666013,0.1127856793754397,0.4341987859753056,0.37245549618334983,0.15735465869959336,0.764003000309275,0.8219648715468921,0.1119489565438375,0.47149559535920016,0.38699452364130493,0.20596738202991818,0.2013709050136369,0.8118940761320674,0.31971055232846174,0.9469924907745186,0.9654868885130128,0.3458848593274625,0.7758470885604072,0.680774553431967,0.6111766971965032,0.7464177489427336,0.851327507663192,0.6324295177247972,0.591673912578411,0.25334684620569253,0.22947040414030212,0.6843759652379561,0.6277349436873976,0.206714300842448,0.9670536791744739,0.4138165808518026,0.5950554376143321,0.35830600724419537,0.7184109249813218,0.7062443485544158,0.7655957897699868,0.5538854231942596,0.3951853287730617,0.9218466652207473,0.9374190482650957,0.8990406634224913,0.8334344720777059,0.29157824940177646,0.27255344509609036,0.2761339334648775,0.6382794642175631,0.7086451617227211,0.7027784973599068,0.675532977611344,0.6780909564781196,0.6825490580265502,0.12452495408652675,0.7033926849857908,0.31377448519464857,0.29781110264088173,0.9573828946018061,0.9881166796521372,0.3814427755046236,0.6042371891462329,0.8990310928924679,0.9984913227987842,0.43066282817261803,0.8775237582442886,0.8726985206580099,0.8975341148712762,0.8946575761463924,0.17641440457290058,0.8311999318383542,0.9367315006959578,0.9636146969452137,0.872596580570128,0.5438625409304262,0.4846470798937088,0.45516493966711824,0.9139381467071819
Pvalue,SMB,0.0768895945917187,0.1420207754207928,0.05472578661612009,0.04288122590786755,0.15786023322449833,0.017275536309602112,0.2725156794076413,0.027672683976549727,0.029634806553419896,0.40828126085084826,0.032596140270172796,0.0400799647310151,0.9847310583227197,0.053182824782713516,0.043988661410919186,0.3881188563703374,0.0612763899618288,0.08303180220468658,0.08233687391230572,0.09233827181822131,0.05049425134254064,0.08839635133920744,0.06797212932004139,0.10341062329154124,0.0004374878844547072,0.0854457555676878,0.0836953879646709,0.8140525151093212,0.06556259753288525,0.06389557804133454,0.03452173798163086,0.08261569223610386,0.08582212448043498,0.2168005333889556,0.05391770114586124,0.05772520539736291,0.7858465540398353,0.14625880670233865,0.06270405331501529,0.06097487889796774,0.22789945501676728,0.2557225512180992,0.41659894546810683,0.07881464116690197,0.08269214262604933,0.08275145437183921,0.18976107139110565,0.21598959005484267,0.10044746354936893,0.11745705272379699,0.9493117466153131,0.03303104415726883,0.14069221849062682,0.16926344469163734,0.023278864283146877,0.13847718096401465,0.045631907201302405,0.06420220701003547,0.26322519329204896,0.06307493360882302,0.06502555101185523,0.020239710741129416,0.023266734487160066,0.038523449389346535,0.10501351652402227,0.09989611187003572,0.3153291937098556,0.15893322612143895,0.036992212153642325,0.19354006770262586,0.22024468360226643,0.032269223658630886,0.11228536842778024,0.10566784537187758,0.027112669559002864,0.10062014773049394,0.12459991240043113,0.2337189457296522,0.07033701934631148,0.04184227927374653,0.06564561333613435,0.1588131442713699,0.1804262325740703,0.2600327849556611,0.0678167297731421,0.08189526057472535,0.07602412736967175,0.16733227661049896,0.22746893059978807,0.10317932882698144,0.0992279069813347,0.09675275384890009,0.038217646767680094,0.033436227785587296,0.0629872437807124,0.06286728375036209,0.054319854697621114,0.10022127475745803,0.08924919439168853,0.1601273622197844,0.06942881700807492
Rsquared,Adj Rsquared,0.024561846048609115,0.0039040782196185786,0.03293541793087229,0.030758765806140786,0.0022872529269103437,0.03179501064181389,-0.0056895228529880715,0.02462717157741179,0.0250360051111147,-0.018734172564321083,0.016330416009737725,0.018876181107834844,-0.0006440518625907554,0.00820248967166326,0.01482592230465607,0.05269852123247787,0.02132549874045364,0.014190230267647541,0.014046931968666465,0.017427722779613575,0.021480973979358775,0.018628630104777666,0.019560578279261498,0.012214864133191061,0.045523118106045146,0.028169926695386094,0.02988425429400743,0.005517940612438155,0.024268415647137775,0.025498715027875374,0.023867683603716716,0.023357906759652436,0.020312861872170296,-0.00412388127942509,0.01924605882008157,0.02211917890407289,-0.008418751466341856,0.040540690417722236,0.007562703679568239,0.02972182762298803,0.007427088079083766,0.01418428353949186,0.0009910454481459885,0.012724333375274899,0.0165646422485477,0.01909802303824415,-0.0061220668452837135,0.001785385321161459,0.01599739239631104,0.016764330538259986,0.00975209424107537,0.03862172185926238,0.007071680212452525,0.008700374479537198,0.026360206837862443,0.021186421061224148,0.01763061226929885,0.020133943756993178,0.0176920365050649,0.023865776786602733,0.023271192062598534,0.0403512786540039,0.029035597830488036,0.02358923432392057,0.019604981411267985,0.021188615802405386,-0.002568089618500524,0.014811110374807313,0.01773255985873423,-0.011887990504892976,-0.012338658372837097,0.0035953118986763455,0.017797473076381132,0.017940078831128803,0.026930063833941364,0.0008178707609576286,-0.0010984203852415497,0.0030555521110854356,0.016640073164784885,0.019581353459200757,0.024307869828143924,0.02960231173974537,0.0102803356375184,0.002933436950674384,0.008674249176562121,0.014334190401879221,0.016319920001687804,0.006426590725399528,0.005690443042811744,0.02975200592059668,0.019527295001371958,0.021164019324657612,0.025499790036133785,0.012985497763962961,0.01953678913101453,0.02233941926146621,0.02828931073412011,0.021437500414988264,0.02277950613473434,0.022595028772640635,0.008926113035961247
Rsquared,Rsquared,0.04735245712223979,0.02717734742009481,0.05553038480164629,0.05340458903496925,0.025598298419272303,0.05441662254270607,0.01780789590525933,0.04741625635364055,0.04781553770197655,0.005068027729237867,0.039313350215117726,0.041799634820268605,0.022735482059432433,0.031375328698026284,0.03784400823211742,0.07483173335321436,0.04419172540539629,0.03722316881279597,0.03708321860491259,0.040385018976351605,0.04434356804526163,0.04155786771915204,0.04246804140357785,0.03529395609269592,0.0678239798325394,0.05087623681932574,0.05255051003480171,0.02875350274766153,0.04706588257127009,0.048267436639373607,0.04667451342605977,0.0461766472559223,0.04320274827702619,0.019336957068225025,0.04216087052989281,0.044966861639959,0.015142434315582043,0.06295796400609321,0.030750490976774625,0.052391878379460244,0.030618043965086494,0.037217361026886886,0.024332376161974367,0.0357915218478152,0.03954210387825452,0.042016293528004844,0.017385458081007887,0.025108156692162376,0.03898810752723836,0.03973712655372119,0.032888727553199826,0.06108383116161609,0.030270940020572845,0.03186158068328637,0.04910880013604324,0.04405589720465353,0.040583168057399366,0.04302801049164284,0.04064315714746991,0.04667265116074759,0.04609195860319204,0.06277297775087298,0.05172168199332716,0.046402569970557916,0.04251140707922907,0.04405804066683516,0.020856398456698177,0.03782954237539593,0.04068273369381059,0.011754252263913023,0.01131411401905158,0.026875795265529745,0.04074613024749374,0.040885404092083744,0.049665342716325944,0.024163247612337124,0.02229172962375947,0.026348646687929245,0.03961577238990677,0.04248833118211659,0.04710441492561723,0.05227515492339618,0.03340462686094092,0.026229384685471757,0.03183606578458642,0.037363765392489534,0.03930309944090071,0.029640922717796725,0.028921974747418977,0.052421351576657504,0.042435535772367916,0.04403401887314695,0.04826848653061666,0.036046584264805004,0.0424448080765516,0.04518195619460952,0.05099283151136036,0.04430111021837635,0.04561176066429662,0.04543159352094339,0.03208204497437339
Stdev,Alpha,0.011897733746615187,0.014734703092357226,0.011337228608935998,0.012008526301458704,0.011529011698076528,0.015204443826044162,0.012596955098610956,0.010872236001904161,0.010805158008789407,0.05772270056430184,0.010878496901316799,0.010879494200751136,0.04544799622124157,0.011145485991588487,0.010866279070240818,0.014105035011206959,0.011196844489712057,0.01170752252909187,0.01171656889247199,0.010984638764780527,0.011151450608054354,0.011635609680904666,0.010658501945086371,0.010906319186755956,0.01702720558017591,0.012118326873327857,0.012222034377280446,0.10928727027458537,0.011157261368244993,0.011146852792999101,0.015494753669700106,0.011155108254356203,0.011297055285873258,0.02013860116862562,0.010892187319946083,0.0108580385036218,0.03305545325855131,0.011012125727370018,0.013049813387526496,0.01094058209840126,0.011342932854441726,0.011232990616776909,0.07881595624719107,0.012189014379826056,0.01148853480195417,0.011367221878607186,0.019131297057192728,0.012409539619407198,0.011282335694011178,0.011274631625284472,0.09188814048356739,0.011114215411382305,0.01173792687082927,0.011930391358481266,0.013026842532765672,0.01224779591440021,0.011343696935562985,0.010837036690819389,0.049077369891595855,0.01236062689008112,0.012383966107525892,0.013115368917199421,0.011342856790233296,0.011814931706073287,0.012203964828485491,0.012243526843138302,0.01634593096484033,0.014854109704086314,0.011506597635843155,0.026264388084823655,0.028724617743464922,0.016224724493269553,0.010912494062699113,0.010923735986960868,0.010940728778137343,0.013796064645197776,0.01352732513136261,0.01696331452753015,0.011200196856542987,0.011711240918538491,0.011623426448720591,0.012971595061134395,0.011701662597052185,0.012770582652642581,0.011975784122426248,0.011383992869632695,0.011368552305732542,0.01853571613738109,0.01207849420295393,0.012341277341573295,0.012974807042772644,0.01304712164108589,0.03797920916400904,0.011997569892262926,0.012581224250871893,0.012954310057457945,0.14934216581434404,0.011148484227995314,0.011168173288843413,0.01567486365999242,0.010834288600732213
Stdev,CMA,0.0073592549301824805,0.009114041269250481,0.007012558636106167,0.007427784842922513,0.0071311846429021756,0.00940459591469097,0.0077917531093779635,0.006724940909178047,0.006683450314242105,0.03570394814324506,0.006728813542055123,0.006729430414220471,0.02811152084767732,0.006893957662837438,0.006721256293296917,0.008724564749665233,0.006925725080782067,0.00724160119291233,0.007247196753858909,0.006794466804149378,0.0068976470320961485,0.007197120034244973,0.006592737294197026,0.006746022810277763,0.010532051673184337,0.007495701171954065,0.007559848679035162,0.06759883013882682,0.0069012412346973985,0.006894803087708582,0.009584164914443829,0.00689990944207716,0.00698770972520367,0.012456582328491757,0.006737281648918119,0.006716159151958068,0.02044620534827625,0.006811468660911386,0.008071865243869443,0.006767215880052068,0.007016086954839384,0.006948082999481055,0.04875102493819049,0.007539424404611475,0.007106147959136101,0.007031110750517265,0.011833521844358421,0.00767582865530156,0.006978605030873784,0.006973839736325518,0.05683672750462881,0.006874615477472307,0.007260407572899911,0.007379455053689347,0.00805765679209625,0.007575783286675179,0.007016559571547611,0.006703168636478354,0.03035644300225385,0.007645574049499508,0.007660010349277683,0.008112414130339815,0.00701603990588764,0.007308038342379741,0.007548671893700453,0.0075731426843217734,0.010110654314788844,0.009187899342962517,0.007117320591015546,0.01624564237340182,0.017767399174346183,0.01003568295112633,0.006749842233976068,0.006756795842815364,0.006767306607714487,0.008533453422268094,0.008367226589978379,0.010492532336629036,0.006927798662411454,0.007243901175114837,0.007189584186374641,0.008023483878443826,0.007237976575428697,0.007899149144642771,0.0074075324110223556,0.0070414843225787204,0.007031933676344152,0.011465129685499313,0.007471062969244658,0.007633605529839743,0.00802547062585391,0.008070200284080823,0.023491758030320723,0.007421007837308813,0.007782022910228686,0.008012792367671,0.09237448857569294,0.006895812199720572,0.006907990722219299,0.009695570612559313,0.006701468825745206
Stdev,HML,0.0046071760935733575,0.005705739704615806,0.004390130904494786,0.004650078449676779,0.004464395338567474,0.005887638066481212,0.004877936556501638,0.004210071166360631,0.00418409646118864,0.022352042141807242,0.004212495583204416,0.00421288176886043,0.017598891196475584,0.004315882142371162,0.004207764455373909,0.005461912452120176,0.004335769765493007,0.004533520337547365,0.004537023373502471,0.004253597045574638,0.004318191829154723,0.004505673424677667,0.004127306628346532,0.0042232692457416475,0.006593468652100489,0.004692596678824423,0.004732755480753442,0.04231946265264202,0.004320441937957453,0.004316411410794692,0.0060000551536261645,0.004319608184652292,0.004374574532369152,0.007798298721258259,0.00421779694317457,0.004204573449226589,0.012800109437509906,0.004264240860575396,0.005053297505645569,0.004236536920980504,0.004392339767466975,0.004349766680874967,0.030520013066983195,0.00471996910091661,0.004448721413421012,0.004401745240295208,0.00740823894012792,0.004805363398138702,0.00436887464420739,0.004365891386889918,0.0355819732677444,0.00430377319182425,0.004545293853359419,0.004619822146331548,0.005044402469401114,0.004742731156834246,0.004392635643669148,0.004196440887856025,0.019004298643373437,0.004786422853491984,0.004795460531334192,0.005078682665167782,0.004392310313017067,0.004575112543505072,0.004725758384079174,0.004741078038393499,0.006329657729131615,0.00575197769402529,0.004455715909872842,0.010170395763912383,0.011123073938545162,0.006282722777476125,0.004225660351596928,0.0042300135776656535,0.004236593719980034,0.005342269424782714,0.005238205046649178,0.006568728030347501,0.004337067907193712,0.004534960214697915,0.004500955694624506,0.005023008913623956,0.004531251187860697,0.00494517059729934,0.004637399649856372,0.004408239494626646,0.004402260423453337,0.007177611306833869,0.004677172218116336,0.004778930100737112,0.0050242526937699815,0.00505225517690337,0.01470674232922923,0.004645835784006726,0.00487184507831104,0.005016315617454159,0.05782997592277252,0.004317043153652016,0.004324667376245674,0.0060697993972914374,0.004195376741084693
Stdev,Mkt-RF,0.002695473141969551,0.0033381984574704215,0.002568488745047741,0.0027205735822946548,0.0026119378738374416,0.003444619861605677,0.0028538841818142127,0.002463143045592557,0.002447946291932687,0.013077279452256226,0.0024645614742253327,0.002464787415895991,0.010296402304812184,0.002525048785284126,0.0024617934819152177,0.0031955449541022775,0.0025366842324417295,0.0026523801261856593,0.00265442961141057,0.0024886082841723512,0.0025264000899803225,0.002636088019219802,0.002414720848395512,0.0024708647101815747,0.0038575729043537725,0.002745449285411679,0.0027689445827076393,0.02475941284768775,0.0025277165379999087,0.0025253584389182703,0.0035103905708087305,0.0025272287425270536,0.0025593873383727016,0.0045624704437775875,0.002467663086389755,0.002459926552761378,0.007488828406452046,0.002494835551565637,0.0029564808091120287,0.002478627092503491,0.0025697810617933787,0.0025448732637954738,0.017856030211080332,0.002761463786937476,0.0026027676916252915,0.0025752838250655244,0.0043342621785745356,0.00281142455031281,0.002556052563417238,0.002554307179735019,0.0208175792141461,0.0025179643261026836,0.002659268336016018,0.002702871838018782,0.002951276681723189,0.0027747809489334285,0.002569954167040521,0.002455168518706559,0.011118649588114735,0.002800343200619943,0.002805630781861612,0.0029713326433608183,0.002569763829181248,0.0026767140504371442,0.0027648508633068194,0.00277381377592614,0.0037032277603917868,0.003365250442473944,0.002606859889740707,0.005950288868503875,0.006507662491848831,0.0036757680108537812,0.0024722636498968388,0.002474810547109111,0.0024786603233100885,0.003125546638374361,0.0030646627627426066,0.00384309816318991,0.002537443722857909,0.002653222540304029,0.002633327865409511,0.002938760174032285,0.002651052538111903,0.002893220110703297,0.002713155727258468,0.002579083351667499,0.002575585237978279,0.004199331240682392,0.002736425054793273,0.0027959594928128224,0.0029394878596926627,0.002955870984552985,0.008604322506708829,0.002718091369517953,0.002850320303307256,0.002934844196068669,0.03383398935369934,0.002525728046215661,0.00253018867172947,0.0035511951182773975,0.0024545459292975628
Stdev,RMW,0.00624880906412796,0.00773881381123952,0.005954426145547652,0.006306998424865758,0.006055152547002782,0.00798552635473446,0.006616047129396146,0.005710207365782163,0.0056749773311969435,0.030316541130765286,0.005713495652932682,0.00571401944459567,0.023869743329442236,0.0058537210002840324,0.005707078725541505,0.0074081058212407324,0.005880694998478088,0.006148908225407589,0.006153659466164105,0.005769242423924618,0.005856853676660033,0.006111138876458483,0.005597952095997209,0.0057281081962236614,0.008942859105116831,0.0063646667861986545,0.0064191350071656425,0.05739877018847521,0.005859905546177542,0.005854438858090016,0.008137999995604004,0.005858774709173546,0.005933326713451013,0.01057699526661259,0.005720685998072714,0.005702750697323769,0.017361055503503555,0.005783678852292619,0.006853892843614282,0.005746103420979258,0.005957422072484607,0.005899679306855324,0.04139493052073672,0.006401792573406005,0.006033893675291257,0.005970178911526087,0.010047949046894827,0.006517614640474506,0.005925595836209438,0.005921549582064291,0.048260572758482875,0.00583729737800483,0.006164876890557082,0.00626596116934292,0.006841828320361605,0.006432665224775837,0.005957823375551051,0.0056917203346515365,0.025775926773400147,0.006491925184576992,0.006504183175604908,0.006888323265133878,0.005957382122799632,0.0062053206021665626,0.006409644698952388,0.006430423065742447,0.008585046845897264,0.007801527361028092,0.006043380456768565,0.013794319979207104,0.015086457265026568,0.008521387991672364,0.005731351302985439,0.005737255674332214,0.005746180458647429,0.007245831486919342,0.007104686799560686,0.008909302883621871,0.005882455695152391,0.006150861160829818,0.006104740120752266,0.006812811794285965,0.006145830530341907,0.006707238061763737,0.006289801904127049,0.0059789872041779895,0.005970877665192721,0.009735143975828295,0.0063437462683099575,0.006481762607679784,0.006814498759249408,0.00685247911139312,0.019947061476307492,0.006301244008894537,0.0066077851304279615,0.006803733537035703,0.07843600296255286,0.005855295704108676,0.005865636596291338,0.008232595568496093,0.00569027701018223
Stdev,SMB,0.004979631869532003,0.006167006143305902,0.004745040198036769,0.005026002560686746,0.004825308356919814,0.006363609629121028,0.005272281293565883,0.004550423974948801,0.004522349408869903,0.02415903780055796,0.004553044387786327,0.004553461793668192,0.019021630102795773,0.004664788978062815,0.004547930783607731,0.005903467278602784,0.004686284366972504,0.004900021595769484,0.0049038078260172265,0.004597468596400499,0.004667285385771672,0.004869923467984124,0.004460968542208342,0.004564689020470721,0.0071265013457070345,0.005071958071090399,0.005115363412207471,0.04574067512212622,0.0046697173990649385,0.004665361033885257,0.0064851147981133395,0.0046688162430323955,0.004728226209416025,0.008428732927025893,0.00455877432311397,0.004544481808447169,0.013834902680935868,0.004608972884344933,0.0054618188656692344,0.004579029288155771,0.0047474276310821625,0.004701412828419501,0.03298732816808987,0.00510154334906288,0.004808367311994517,0.004757593466138655,0.008007139725965326,0.005193841137401508,0.004722065527869107,0.004718841096479601,0.038458510043072776,0.004651701109306485,0.004912746912398021,0.004993300261201753,0.005452204732181843,0.005126145547190632,0.004747747426665368,0.004535691790232265,0.020540654244723486,0.005173369391187887,0.005183137697780813,0.005489256225735912,0.004747395795459976,0.004944976220924803,0.0051078006525287194,0.005124358786471166,0.006841363280031851,0.006216982128805506,0.004815927261242267,0.010992596298278432,0.012022291387733869,0.006790633988094293,0.004567273429375123,0.0045719785812570616,0.0045790906789301795,0.005774152006124275,0.005661674800280192,0.0070997606294741404,0.004687687453733831,0.004901577876233148,0.004864824344693104,0.005429081667209538,0.0048975690022790295,0.005344950704387986,0.005012298774599389,0.0047646127324269105,0.004758150298007194,0.007757867571087682,0.005055286657940059,0.005165270905336494,0.0054304259976905205,0.005460692272433429,0.015895672601223338,0.005021416907185931,0.0052656973648611,0.005421847268036946,0.06250509754142115,0.004666043848434081,0.004674284432478772,0.006560497342956036,0.004534541615142631
Tstat,Alpha,-8.675961053847074,-6.2821454255255915,-8.63918123174619,-8.470483369066272,-7.914534351417163,-6.200818496881195,-7.140537672189653,-8.872315182003367,-8.774751368095512,-0.4206495896246286,-9.517931687924218,-9.285070593488255,-0.6926658879387523,-9.087031927933538,-9.298573651593355,-7.291592939840853,-7.8468212576517615,-8.432907245258065,-8.399711662974074,-9.527619689574001,-8.782506043011821,-9.051357799327045,-9.405464804221165,-8.931356859350071,-7.336216057488894,-8.066086584936963,-7.971902925479303,0.7706314767670415,-8.85927135626275,-8.730172142780082,-8.40575976550871,-8.806635018063915,-8.467921415762135,-4.662991078252814,-9.525653925605901,-9.57168275358534,-2.9301962216240787,-9.774170033339026,-7.526958713834058,-9.192760600268455,-8.612587646607736,-8.57381384354839,0.1803349965439243,-8.190599516221662,-8.768292304255562,-8.794002352633344,-5.321458263533205,-7.588686633445294,-8.692090694423174,-8.534487702871521,-0.03902367845651436,-8.468512061490594,-8.43428009732689,-8.374781653712777,-9.479503360094041,-8.330181407913072,-8.601749077982882,-9.227277323713384,0.26028163380202163,-8.08040809836591,-7.9946290191292695,-8.37283609348696,-8.6537532073551,-8.814710887704065,-7.589598188584286,-7.475475665803307,-5.890277143151157,-5.352477175234326,-8.847352620091,-3.0513776559283015,-2.649841294755835,-6.251591216603705,-9.061433986053133,-9.06797809615733,-9.167810856473933,-7.240360055774243,-7.487090701021954,-7.487340886123395,-9.047029717688654,-8.893530716663772,-8.709931870197067,-7.749817408855402,-8.514379278868457,-7.144588105371646,-8.512716553765008,-8.462264014244925,-8.31684747816777,-5.364863497953291,-7.922959295014427,-7.599089910592678,-7.382212782129979,-7.40300586948653,-1.5609324145224677,-7.450438978212049,-7.609934359018761,-7.166391434685711,0.2016235850657539,-8.95705490869261,-8.809504555646967,-8.194880749744486,-8.68102006282316
